session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_13,Terapia,Allestimento/Riordino/smaltimento,10:33:02,10:33:39,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_14,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:37,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_14,CuraIndiretta,Altra documentazione,10:33:39,10:37:38,00:03:59,00:03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_15,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:03:59,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_15,Terapia,Allestimento/Riordino/smaltimento,10:37:38,10:37:49,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_16,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_16,CuraIndiretta,Altra documentazione,10:37:49,10:39:41,00:01:52,00:01:52,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_17,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:52,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_17,Terapia,Preparazione farmaco,10:39:41,10:42:05,00:02:24,00:02:24,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_18,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:24,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_18,Terapia,Spunta STU somministrazione,10:42:05,10:43:08,00:01:03,00:01:03,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_19,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:03,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_19,Spostamenti,0,10:43:08,10:43:50,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32_104_20,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:42,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_20,ComProfessionale,0,10:43:50,10:49:02,00:05:12,00:01:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,32_104_21,1,2,32_104_21,10:49:00,10:49:02,"","","","","","","","","","","","",00:00:02,false,32_104_21,1,32_104_21,10:45:45,10:49:00,00:01:55,00:00:02,00:03:15,"","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_21,Spostamenti,0,10:45:45,10:54:26,00:08:41,00:08:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32_104_22,32_104_20,1,2,32_104_20,10:49:00,10:49:02,"","","","","","","","","","","","",00:00:02,true,"",0,"","","",00:08:41,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_22,Terapia,Somministrazione iniettabili,10:54:26,10:54:46,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,32_104_23,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:20,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_23,Spostamenti,0,10:54:46,10:55:05,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32_104_24,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:19,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_24,ComProfessionale,0,10:55:05,10:57:36,00:02:31,00:02:31,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanza Paziente,32_104_25,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:31,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_25,Terapia,Allestimento/Riordino/smaltimento,10:57:36,10:59:13,00:01:37,00:01:37,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,32_104_26,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:37,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_26,Spostamenti,0,10:59:13,11:00:41,00:01:28,00:01:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32_104_27,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:28,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_27,Igiene Mani,0,11:00:41,11:00:58,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_28,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_28,Terapia,Preparazione farmaco,11:00:58,11:01:38,00:00:40,00:00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_29,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:40,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_29,Terapia,Allestimento/Riordino/smaltimento,11:01:38,11:02:07,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_30,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:29,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_30,Terapia,Preparazione farmaco,11:02:07,11:02:38,00:00:31,00:00:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,32_104_31,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:31,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_31,Spostamenti,0,11:02:38,11:03:11,00:00:33,00:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32_104_32,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:33,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_32,Terapia,Somministrazione iniettabili,11:03:11,11:03:31,00:00:20,00:00:20,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,32_104_33,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:20,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_33,Terapia,Allestimento/Riordino/smaltimento,11:03:31,11:05:13,00:01:42,00:01:42,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_34,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:42,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_34,Spostamenti,0,11:05:13,11:05:42,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32_104_35,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:29,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_35,Terapia,Preparazione farmaco,11:05:42,11:05:58,00:00:16,00:00:16,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,32_104_36,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:16,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_36,Terapia,Allestimento/Riordino/smaltimento,11:05:58,11:06:08,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_37,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_37,Terapia,Allestimento/Riordino/smaltimento,11:06:08,11:06:27,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_38,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:19,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_38,Terapia,Allestimento/Riordino/smaltimento,11:06:27,11:08:20,00:01:53,00:01:53,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,32_104_39,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:53,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_39,Terapia,Allestimento/Riordino/smaltimento,11:08:20,11:11:04,00:02:44,00:02:44,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,32_104_40,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:44,"","","","",TRUE
2018-11-06,32,104,p1,2,10:16:25,11:11:35,32_104_40,CuraDiretta,0,11:11:04,11:11:35,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:31,"","","","",TRUE
2018-11-06,4,105,p1,1,11:12:16,11:19:34,4_105_41,Igiene Mani,0,11:12:16,11:12:51,00:00:35,00:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_105_42,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:35,"","","","",TRUE
2018-11-06,4,105,p1,1,11:12:16,11:19:34,4_105_42,Terapia,Lettura prescrizione,11:12:51,11:13:14,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,4_105_43,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:23,"","","","",TRUE
2018-11-06,4,105,p1,1,11:12:16,11:19:34,4_105_43,Terapia,Spunta STU somministrazione,11:13:14,11:13:23,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,4_105_44,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-11-06,4,105,p1,1,11:12:16,11:19:34,4_105_44,Terapia,Preparazione farmaco,11:13:23,11:19:34,00:06:11,00:02:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_105_46,1,2,4_105_46,11:18:10,11:19:34,"","","","","","","","","","","","",00:01:24,false,4_105_45,1,4_105_45,11:13:47,11:17:30,00:00:24,00:02:04,00:03:43,"","",TRUE
2018-11-06,4,105,p1,1,11:12:16,11:19:34,4_105_45,ComProfessionale,0,11:13:47,11:17:30,00:03:43,00:03:43,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:03:43,"","","","",TRUE
2018-11-06,4,105,p1,1,11:12:16,11:19:34,4_105_46,ComProfessionale,0,11:18:10,11:19:34,00:01:24,00:01:24,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,4_105_44,1,2,4_105_44,11:18:10,11:19:34,"","","","","","","","","","","","",00:01:24,false,"",0,"","","",00:01:24,"","","","",TRUE
2018-11-06,41,107,p1,1,09:53:47,10:10:19,41_107_496,Terapia,Preparazione farmaco,09:53:47,10:10:19,00:16:32,00:14:44,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,session,41_107_497,1,2,41_107_497,10:04:03,10:04:34,"","","","","","","","","","","","",00:00:31,false,41_107_497,1,41_107_497,10:02:15,10:04:03,00:08:28,00:06:16,00:01:48,"","",TRUE
2018-11-06,41,107,p1,1,09:53:47,10:10:19,41_107_497,ComSociale,0,10:02:15,10:04:34,00:02:19,00:02:19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,user,41_107_496,1,2,41_107_496,10:04:03,10:04:34,"","","","","","","","","","","","",00:00:31,true,"",0,"","","",00:02:19,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_498,Terapia,Allestimento/Riordino/smaltimento,10:16:28,10:21:07,00:04:39,00:04:39,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_499,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:04:39,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_499,Terapia,Preparazione farmaco,10:21:07,10:22:34,00:01:27,00:01:27,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_500,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:27,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_500,Spostamenti,0,10:22:34,10:24:01,00:01:27,00:01:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_501,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:27,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_501,CuraIndiretta,"Ricerca materiali (guanti, devices)",10:24:01,10:24:18,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_502,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_502,Spostamenti,0,10:24:18,10:25:14,00:00:56,00:00:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_503,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:56,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_503,Terapia,Allestimento/Riordino/smaltimento,10:25:14,10:28:05,00:02:51,00:02:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_504,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:51,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_504,Terapia,Lettura prescrizione,10:28:05,10:28:14,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_505,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_505,Terapia,Preparazione farmaco,10:28:14,10:32:58,00:04:44,00:04:44,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,41_108_507,41_108_506,1,2,41_108_506,10:29:45,10:30:23,"","","","","","","","","","","","",00:00:38,false,"",0,"","","",00:04:44,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_506,Terapia,Lettura prescrizione,10:29:45,10:30:23,00:00:38,00:00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,41_108_505,1,2,41_108_505,10:29:45,10:30:23,"","","","","","","","","","","","",00:00:38,false,"",0,"","","",00:00:38,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_507,Terapia,Allestimento/Riordino/smaltimento,10:32:58,10:33:21,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_508,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:23,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_508,Terapia,Spunta STU somministrazione,10:33:21,10:34:16,00:00:55,00:00:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_509,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:55,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_509,Terapia,Allestimento/Riordino/smaltimento,10:34:16,10:35:53,00:01:37,00:01:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_510,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:37,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_510,CuraIndiretta,Altra documentazione,10:35:53,10:37:35,00:01:42,00:01:42,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_511,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:42,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_511,Terapia,Allestimento/Riordino/smaltimento,10:37:35,10:37:48,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_512,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:13,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_512,CuraIndiretta,Altra documentazione,10:37:48,10:39:30,00:01:42,00:01:42,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_513,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:42,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_513,Terapia,Preparazione farmaco,10:39:30,10:41:50,00:02:20,00:02:20,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_514,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:20,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_514,Terapia,Spunta STU somministrazione,10:41:50,10:43:05,00:01:15,00:01:15,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,41_108_515,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:15,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_515,Spostamenti,0,10:43:05,10:43:40,00:00:35,00:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_516,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:35,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_516,ComProfessionale,0,10:43:40,10:45:44,00:02:04,00:02:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_517,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:04,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_517,Spostamenti,0,10:45:44,10:54:29,00:08:45,00:00:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_519,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,41_108_518,1,41_108_518,10:46:17,10:54:26,00:00:33,00:00:03,00:08:09,"","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_518,Terapia,Somministrazione iniettabili,10:46:17,10:54:26,00:08:09,00:08:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:08:09,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_519,Terapia,Somministrazione iniettabili,10:54:29,10:54:46,00:00:17,00:00:17,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,41_108_520,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_520,Spostamenti,0,10:54:46,10:55:15,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_521,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:29,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_521,ComProfessionale,0,10:55:15,10:57:20,00:02:05,00:02:05,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanza Paziente,41_108_522,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:05,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_522,Spostamenti,0,10:57:20,10:58:30,00:01:10,00:01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_523,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:10,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_523,Spostamenti,0,10:58:30,10:59:09,00:00:39,00:00:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_524,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:39,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_524,Terapia,Allestimento/Riordino/smaltimento,10:59:09,10:59:24,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,41_108_525,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_525,Spostamenti,0,10:59:24,11:00:37,00:01:13,00:01:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_108_526,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:13,"","","","",TRUE
2018-11-06,41,108,p1,2,10:16:28,11:11:55,41_108_526,Igiene Mani,0,11:00:37,11:00:54,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,41_108_527,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
