session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2164,Terapia,Spunta STU somministrazione,12:00:39,12:00:52,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_376_2165,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:13,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2165,Terapia,Lettura prescrizione,12:00:52,12:01:03,00:00:11,00:00:11,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,40_376_2166,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2166,Spostamenti,0,12:01:03,12:01:24,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_376_2167,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2167,ComProfessionale,0,12:01:24,12:01:59,00:00:35,00:00:35,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_376_2168,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:35,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2168,CuraDiretta,0,12:01:59,12:02:15,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_376_2169,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:16,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2169,ComProfessionale,0,12:02:15,12:02:20,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_376_2170,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2170,Spostamenti,0,12:02:20,12:02:41,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_376_2171,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2018-12-20,40,376,p1,1,11:54:26,12:03:25,40_376_2171,Terapia,Allestimento/Riordino/smaltimento,12:02:41,12:03:25,00:00:44,00:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:44,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2172,Terapia,Allestimento/Riordino/smaltimento,12:16:07,12:16:53,00:00:46,00:00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2174,40_377_2173,1,2,40_377_2173,12:16:32,12:16:52,"","","","","","","","","","","","",00:00:20,false,"",0,"","","",00:00:46,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2173,ComProfessionale,0,12:16:32,12:16:52,00:00:20,00:00:20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,40_377_2172,1,2,40_377_2172,12:16:32,12:16:52,"","","","","","","","","","","","",00:00:20,false,"",0,"","","",00:00:20,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2174,Terapia,Lettura prescrizione,12:16:53,12:17:10,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2175,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2175,Terapia,Allestimento/Riordino/smaltimento,12:17:10,12:17:31,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,40_377_2176,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2176,Terapia,Preparazione farmaco,12:17:31,12:17:47,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,40_377_2177,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:16,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2177,Terapia,Lettura prescrizione,12:17:47,12:17:53,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,40_377_2178,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:06,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2178,Terapia,Allestimento/Riordino/smaltimento,12:17:53,12:18:33,00:00:40,00:00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,40_377_2180,40_377_2179,1,2,40_377_2179,12:18:25,12:18:32,"","","","","","","","","","","","",00:00:07,false,"",0,"","","",00:00:40,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2179,ComSociale,0,12:18:25,12:18:32,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_377_2178,1,2,40_377_2178,12:18:25,12:18:32,"","","","","","","","","","","","",00:00:07,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2180,Terapia,Preparazione farmaco,12:18:33,12:19:05,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2182,40_377_2181,1,2,40_377_2181,12:18:49,12:19:04,"","","","","","","","","","","","",00:00:15,false,"",0,"","","",00:00:32,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2181,ComProfessionale,0,12:18:49,12:19:04,00:00:15,00:00:15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,user,40_377_2180,1,2,40_377_2180,12:18:49,12:19:04,"","","","","","","","","","","","",00:00:15,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2182,Terapia,Preparazione farmaco,12:19:05,12:20:46,00:01:41,00:01:41,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,40_377_2183,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:41,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2183,Terapia,Lettura prescrizione,12:20:46,12:20:50,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,40_377_2184,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2184,Spostamenti,0,12:20:50,12:21:01,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2185,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2185,CuraIndiretta,Gestione device,12:21:01,12:21:36,00:00:35,00:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2186,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:35,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2186,Spostamenti,0,12:21:36,12:21:43,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2187,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2187,Terapia,Spunta STU somministrazione,12:21:43,12:21:51,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2188,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2188,Spostamenti,0,12:21:51,12:22:35,00:00:44,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2190,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,40_377_2189,1,40_377_2189,12:22:16,12:22:35,00:00:25,00:00:00,00:00:19,"","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2189,ComProfessionale,0,12:22:16,12:22:35,00:00:19,00:00:19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:19,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2190,Terapia,Lettura prescrizione,12:22:35,12:22:59,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2192,40_377_2191,1,2,40_377_2191,12:22:39,12:22:58,"","","","","","","","","","","","",00:00:19,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2191,ComProfessionale,0,12:22:39,12:22:58,00:00:19,00:00:19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,40_377_2190,1,2,40_377_2190,12:22:39,12:22:58,"","","","","","","","","","","","",00:00:19,false,"",0,"","","",00:00:19,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2192,Terapia,Lettura prescrizione,12:22:59,12:23:29,00:00:30,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2194,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,40_377_2193,1,40_377_2193,12:23:16,12:23:29,00:00:17,00:00:00,00:00:13,"","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2193,ComProfessionale,0,12:23:16,12:23:29,00:00:13,00:00:13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:13,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2194,Spostamenti,0,12:23:29,12:23:49,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2195,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:20,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2195,Terapia,Allestimento/Riordino/smaltimento,12:23:49,12:23:51,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2196,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:02,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2196,Spostamenti,0,12:23:51,12:24:00,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2197,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2197,Terapia,Preparazione farmaco,12:24:00,12:24:11,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2198,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2198,Terapia,Lettura prescrizione,12:24:11,12:24:25,00:00:14,00:00:14,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_377_2199,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2199,Spostamenti,0,12:24:25,12:24:49,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2200,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2200,Terapia,Lettura prescrizione,12:24:49,12:25:17,00:00:28,00:00:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_377_2201,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:28,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2201,Terapia,Spunta STU somministrazione,12:25:17,12:25:22,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,40_377_2202,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2202,Terapia,Preparazione farmaco,12:25:22,12:25:54,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,40_377_2204,40_377_2203,1,2,40_377_2203,12:25:44,12:25:54,"","","","","","","","","","","","",00:00:10,false,"",0,"","","",00:00:32,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2203,Terapia,Lettura prescrizione,12:25:44,12:25:54,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_377_2204,40_377_2202,1,2,40_377_2202,12:25:44,12:25:54,"","","","","","","","","","","","",00:00:10,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2204,ComProfessionale,0,12:25:54,12:26:13,00:00:19,00:00:19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40_377_2205,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:19,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2205,Terapia,Lettura prescrizione,12:26:13,12:26:19,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2206,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:06,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2206,CuraDiretta,0,12:26:19,12:26:39,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2207,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:20,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2207,Terapia,Lettura prescrizione,12:26:39,12:26:47,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2208,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2208,Terapia,Preparazione farmaco,12:26:47,12:27:40,00:00:53,00:00:53,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_377_2209,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:53,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2209,Terapia,Somministrazione iniettabili,12:27:40,12:28:26,00:00:46,00:00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2211,40_377_2210,1,2,40_377_2210,12:27:51,12:28:21,"","","","","","","","","","","","",00:00:30,false,"",0,"","","",00:00:46,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2210,ComProfessionale,0,12:27:51,12:28:21,00:00:30,00:00:30,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,40_377_2209,1,2,40_377_2209,12:27:51,12:28:21,"","","","","","","","","","","","",00:00:30,false,"",0,"","","",00:00:30,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2211,Terapia,Allestimento/Riordino/smaltimento,12:28:26,12:29:04,00:00:38,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_377_2213,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,40_377_2212,1,40_377_2212,12:28:39,12:29:03,00:00:13,00:00:01,00:00:24,"","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2212,ComProfessionale,0,12:28:39,12:29:03,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:24,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2213,Terapia,Lettura prescrizione,12:29:04,12:29:36,00:00:32,00:00:32,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_377_2214,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:32,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2214,ComProfessionale,0,12:29:36,12:29:45,00:00:09,00:00:09,0,0,0,0,0,0,0,1,1,0,0,0,0,Stanza Paziente,40_377_2215,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-12-20,40,377,p1,1,12:16:07,12:29:58,40_377_2215,Terapia,Lettura prescrizione,12:29:45,12:29:58,00:00:13,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:13,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2216,Terapia,Lettura prescrizione,12:30:21,12:30:31,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_378_2217,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2217,Spostamenti,0,12:30:31,12:30:42,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_378_2218,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2218,ComProfessionale,0,12:30:42,12:31:18,00:00:36,00:00:36,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_378_2219,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:36,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2219,Spostamenti,0,12:31:18,12:31:25,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_378_2220,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2220,Terapia,Lettura prescrizione,12:31:25,12:31:37,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_378_2221,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2221,Terapia,Spunta STU somministrazione,12:31:37,12:31:42,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_378_2222,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2222,Terapia,Lettura prescrizione,12:31:42,12:31:49,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_378_2223,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2223,Terapia,Preparazione farmaco,12:31:49,12:32:06,00:00:17,00:00:17,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_378_2224,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2224,Terapia,Spunta STU somministrazione,12:32:06,12:32:20,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_378_2225,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-12-20,40,378,p1,1,12:30:21,12:50:56,40_378_2225,Terapia,Preparazione farmaco,12:32:20,12:32:39,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_378_2226,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:19,"","","","",TRUE
