session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_976,Terapia,Lettura prescrizione,08:56:03,08:57:01,00:00:58,00:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_296_975,4_296_977",2,2,4_296_975,08:56:03,08:56:36,2,4_296_977,08:56:38,08:57:01,"","","","","","","","",00:00:56,false,"",0,"","","",00:00:58,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_977,Terapia,Preparazione farmaco,08:56:38,08:58:00,00:01:22,00:01:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_978,4_296_976,1,2,4_296_976,08:56:38,08:57:01,"","","","","","","","","","","","",00:00:23,false,"",0,"","","",00:01:22,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_978,ComProfessionale,0,08:58:00,08:58:16,00:00:16,00:00:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_979,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:16,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_979,Terapia,Somministrazione iniettabili,08:58:16,09:00:10,00:01:54,00:01:54,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"4_296_980,4_296_981",2,2,4_296_980,08:58:36,08:59:26,2,4_296_981,08:59:34,09:00:10,"","","","","","","","",00:01:26,false,"",0,"","","",00:01:54,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_980,ComProfessionale,0,08:58:36,08:59:26,00:00:50,00:00:50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_296_979,1,2,4_296_979,08:58:36,08:59:26,"","","","","","","","","","","","",00:00:50,false,"",0,"","","",00:00:50,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_981,ComProfessionale,0,08:59:34,09:00:17,00:00:43,00:00:43,1,1,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_296_982,4_296_979,1,2,4_296_979,08:59:34,09:00:10,"","","","","","","","","","","","",00:00:36,false,"",0,"","","",00:00:43,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_982,Terapia,Preparazione farmaco,09:00:17,09:00:33,00:00:16,00:00:16,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_296_983,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:16,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_983,Terapia,Autosomministrazione,09:00:33,09:00:41,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_984,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_984,Spostamenti,0,09:00:41,09:01:23,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_985,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:42,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_985,Terapia,Lettura prescrizione,09:01:23,09:02:04,00:00:41,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_296_986,4_296_987",2,2,4_296_986,09:01:41,09:01:49,3,"4_296_986,4_296_987",09:01:49,09:02:04,"","","","","","","","",00:00:23,false,4_296_986,1,4_296_986,09:01:29,09:01:41,00:00:06,00:00:23,00:00:12,"","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_986,ComProfessionale,0,09:01:29,09:02:23,00:00:54,00:00:54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,user,"4_296_985,4_296_987",3,2,4_296_985,09:01:41,09:01:49,3,"4_296_985,4_296_987",09:01:49,09:02:04,2,4_296_987,09:02:04,09:02:23,"","","","",00:00:42,true,"",0,"","","",00:00:54,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_987,Terapia,Preparazione farmaco,09:01:49,09:03:04,00:01:15,00:01:15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4_296_989,"4_296_985,4_296_986,4_296_988",3,3,"4_296_985,4_296_986",09:01:49,09:02:04,2,4_296_986,09:02:04,09:02:23,2,4_296_988,09:02:24,09:02:42,"","","","",00:00:52,false,"",0,"","","",00:01:15,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_988,ComProfessionale,0,09:02:24,09:02:42,00:00:18,00:00:18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,user,4_296_987,1,2,4_296_987,09:02:24,09:02:42,"","","","","","","","","","","","",00:00:18,false,"",0,"","","",00:00:18,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_989,ComProfessionale,0,09:03:04,09:03:28,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_296_990,1,2,4_296_990,09:03:14,09:03:28,"","","","","","","","","","","","",00:00:14,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_990,Terapia,Spunta STU somministrazione,09:03:14,09:03:29,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_991,4_296_989,1,2,4_296_989,09:03:14,09:03:28,"","","","","","","","","","","","",00:00:14,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_991,Terapia,Lettura prescrizione,09:03:29,09:04:52,00:01:23,00:01:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_993,4_296_992,1,2,4_296_992,09:03:38,09:04:52,"","","","","","","","","","","","",00:01:14,false,"",0,"","","",00:01:23,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_992,Terapia,Preparazione farmaco,09:03:38,09:04:52,00:01:14,00:01:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_993,4_296_991,1,2,4_296_991,09:03:38,09:04:52,"","","","","","","","","","","","",00:01:14,false,"",0,"","","",00:01:14,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_993,Terapia,Spunta STU somministrazione,09:04:52,09:05:01,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_994,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_994,Terapia,Preparazione farmaco,09:05:01,09:05:16,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_995,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_995,Terapia,Spunta STU somministrazione,09:05:16,09:05:21,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_996,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_996,ComProfessionale,0,09:05:21,09:06:42,00:01:21,00:01:21,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_296_998,4_296_997,1,2,4_296_997,09:05:40,09:06:42,"","","","","","","","","","","","",00:01:02,false,"",0,"","","",00:01:21,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_997,Terapia,Autosomministrazione,09:05:40,09:06:42,00:01:02,00:01:02,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_296_998,4_296_996,1,2,4_296_996,09:05:40,09:06:42,"","","","","","","","","","","","",00:01:02,false,"",0,"","","",00:01:02,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_998,Terapia,Lettura prescrizione,09:06:42,09:07:03,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_999,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_999,Terapia,Preparazione farmaco,09:07:03,09:07:58,00:00:55,00:00:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_1001,4_296_1000,1,2,4_296_1000,09:07:22,09:07:46,"","","","","","","","","","","","",00:00:24,false,"",0,"","","",00:00:55,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1000,Terapia,Lettura prescrizione,09:07:22,09:07:46,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_296_999,1,2,4_296_999,09:07:22,09:07:46,"","","","","","","","","","","","",00:00:24,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1001,Terapia,Spunta STU somministrazione,09:07:58,09:08:07,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_1002,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1002,Terapia,Preparazione farmaco,09:08:07,09:08:55,00:00:48,00:00:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_1005,4_296_1004,1,2,4_296_1004,09:08:44,09:08:55,"","","","","","","","","","","","",00:00:11,false,4_296_1003,1,4_296_1003,09:08:20,09:08:34,00:00:13,00:00:21,00:00:14,"","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1003,ComProfessionale,0,09:08:20,09:08:34,00:00:14,00:00:14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:14,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1004,ComProfessionale,0,09:08:44,09:08:55,00:00:11,00:00:11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4_296_1005,4_296_1002,1,2,4_296_1002,09:08:44,09:08:55,"","","","","","","","","","","","",00:00:11,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1005,Spostamenti,0,09:08:55,09:09:15,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_1006,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:20,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1006,Terapia,Allestimento/Riordino/smaltimento,09:09:15,09:09:23,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_296_1007,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-12-10,4,296,c1,1,08:52:29,09:09:47,4_296_1007,Spostamenti,0,09:09:23,09:09:47,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1008,Terapia,Preparazione farmaco,09:10:10,09:10:53,00:00:43,00:00:43,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_297_1009,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:43,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1009,Terapia,Spunta STU somministrazione,09:10:53,09:11:02,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1010,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1010,Terapia,Lettura prescrizione,09:11:02,09:11:12,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1011,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1011,Terapia,Preparazione farmaco,09:11:12,09:11:24,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1012,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1012,Spostamenti,0,09:11:24,09:11:34,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1013,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1013,ComProfessionale,0,09:11:34,09:12:19,00:00:45,00:00:45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1015,4_297_1014,1,2,4_297_1014,09:11:40,09:12:19,"","","","","","","","","","","","",00:00:39,false,"",0,"","","",00:00:45,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1014,CuraIndiretta,Gestione device,09:11:40,09:12:19,00:00:39,00:00:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1015,4_297_1013,1,2,4_297_1013,09:11:40,09:12:19,"","","","","","","","","","","","",00:00:39,false,"",0,"","","",00:00:39,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1015,ComProfessionale,0,09:12:19,09:12:30,00:00:11,00:00:11,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,4_297_1016,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1016,Spostamenti,0,09:12:30,09:12:41,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1017,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1017,Igiene Mani,0,09:12:41,09:12:48,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1018,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1018,Terapia,Lettura prescrizione,09:12:48,09:14:01,00:01:13,00:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_297_1020,1,2,4_297_1020,09:13:33,09:14:01,"","","","","","","","","","","","",00:00:28,false,4_297_1019,1,4_297_1019,09:12:58,09:13:26,00:00:10,00:00:35,00:00:28,"","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1019,ComProfessionale,0,09:12:58,09:13:26,00:00:28,00:00:28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:28,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1020,ComProfessionale,0,09:13:33,09:14:21,00:00:48,00:00:48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4_297_1021,4_297_1018,1,2,4_297_1018,09:13:33,09:14:01,"","","","","","","","","","","","",00:00:28,false,"",0,"","","",00:00:48,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1021,CuraIndiretta,Altra documentazione,09:14:21,09:14:40,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1022,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:19,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1022,Terapia,Lettura prescrizione,09:14:40,09:14:53,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1023,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:13,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1023,Terapia,Preparazione farmaco,09:14:53,09:16:21,00:01:28,00:01:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_297_1024,1,2,4_297_1024,09:16:02,09:16:21,"","","","","","","","","","","","",00:00:19,false,"",0,"","","",00:01:28,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1024,ComProfessionale,0,09:16:02,09:16:54,00:00:52,00:00:52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4_297_1026,"4_297_1023,4_297_1025",2,2,4_297_1023,09:16:02,09:16:21,2,4_297_1025,09:16:24,09:16:54,"","","","","","","","",00:00:49,false,"",0,"","","",00:00:52,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1025,Terapia,Lettura prescrizione,09:16:24,09:16:54,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1026,4_297_1024,1,2,4_297_1024,09:16:24,09:16:54,"","","","","","","","","","","","",00:00:30,false,"",0,"","","",00:00:30,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1026,ComProfessionale,0,09:16:54,09:17:06,00:00:12,00:00:12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4_297_1027,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1027,Terapia,Lettura prescrizione,09:17:06,09:18:24,00:01:18,00:01:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1030,"4_297_1028,4_297_1029",2,2,4_297_1028,09:17:22,09:17:55,2,4_297_1029,09:18:19,09:18:24,"","","","","","","","",00:00:38,false,"",0,"","","",00:01:18,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1028,ComProfessionale,0,09:17:22,09:17:55,00:00:33,00:00:33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,user,4_297_1027,1,2,4_297_1027,09:17:22,09:17:55,"","","","","","","","","","","","",00:00:33,false,"",0,"","","",00:00:33,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1029,ComProfessionale,0,09:18:19,09:18:24,00:00:05,00:00:05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4_297_1030,4_297_1027,1,2,4_297_1027,09:18:19,09:18:24,"","","","","","","","","","","","",00:00:05,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1030,CuraDiretta,0,09:18:24,09:19:25,00:01:01,00:01:01,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_297_1032,4_297_1031,1,2,4_297_1031,09:18:38,09:19:25,"","","","","","","","","","","","",00:00:47,false,"",0,"","","",00:01:01,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1031,ComProfessionale,0,09:18:38,09:19:25,00:00:47,00:00:47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4_297_1032,4_297_1030,1,2,4_297_1030,09:18:38,09:19:25,"","","","","","","","","","","","",00:00:47,false,"",0,"","","",00:00:47,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1032,Spostamenti,0,09:19:25,09:19:36,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1033,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1033,CuraDiretta,0,09:19:36,09:20:13,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1035,4_297_1034,1,2,4_297_1034,09:19:48,09:20:05,"","","","","","","","","","","","",00:00:17,false,"",0,"","","",00:00:37,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1034,ComProfessionale,0,09:19:48,09:20:05,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_297_1033,1,2,4_297_1033,09:19:48,09:20:05,"","","","","","","","","","","","",00:00:17,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1035,Spostamenti,0,09:20:13,09:20:51,00:00:38,00:00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1036,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:38,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1036,ComProfessionale,0,09:20:51,09:21:31,00:00:40,00:00:40,0,0,1,0,0,0,1,0,0,0,0,0,0,Corridoio,4_297_1037,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:40,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1037,Terapia,Allestimento/Riordino/smaltimento,09:21:31,09:22:14,00:00:43,00:00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1038,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:43,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1038,Spostamenti,0,09:22:14,09:22:18,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1039,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1039,ComProfessionale,0,09:22:18,09:22:28,00:00:10,00:00:10,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,4_297_1040,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-12-10,4,297,c1,1,09:10:10,09:23:09,4_297_1040,Spostamenti,0,09:22:28,09:22:39,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_297_1041,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
